shipment_id,order_id,shipment_timestamp,delivery_timestamp,shipment_status,carrier,shipping_country
SHP00000287,ORD00011725,2025-06-23 01:13:30,,shipped,UPS,CO
SHP00000288,ORD00000034,2024-03-31 03:07:46,2024-04-12 03:07:46,delayed,USPS,MX
SHP00000289,ORD00010852,2025-08-08 05:54:59,2025-08-12 05:54:59,delivered,UPS,US
SHP00000290,ORD00013482,2024-02-28 00:19:06,,delayed,Servientrega,BR
SHP00000291,ORD00009959,2023-08-03 18:55:47,2023-08-05 18:55:47,delivered,USPS,CL
SHP00000292,ORD00005044,2025-07-17 06:33:18,2025-07-21 06:33:18,delivered,FedEx,AR
SHP00000293,ORD00008976,2026-01-03 08:48:56,2026-01-08 08:48:56,delivered,Correos,ES
SHP00000294,ORD00002154,2024-05-22 07:49:26,2024-05-24 07:49:26,delivered,FedEx,CA
SHP00000295,ORD00000810,2023-10-04 11:24:15,2023-10-09 11:24:15,delivered,Servientrega,US
SHP00000296,ORD00007150,2025-01-03 06:44:35,2025-01-11 06:44:35,delivered,DHL,CA
SHP00000297,ORD00012573,2023-10-13 18:45:03,2023-10-15 18:45:03,delivered,DHL,ES
SHP00000298,ORD00008733,2026-01-15 04:00:32,2026-01-22 04:00:32,delivered,Correos,CA
SHP00000299,ORD00009783,2024-06-14 02:00:19,2024-06-21 02:00:19,delivered,Correos,CO
SHP00000300,ORD00000111,2023-05-25 00:49:53,2023-05-30 00:49:53,delivered,USPS,BR
SHP00000301,ORD00009170,2025-03-20 14:10:30,2025-03-21 14:10:30,delivered,Correos,CA
SHP00000302,ORD00006609,2023-10-10 01:52:40,,shipped,Correos,CL
SHP00000303,ORD00004785,2026-02-27 08:18:34,,shipped,DHL,ES
SHP00000304,ORD00009467,2025-07-13 09:58:34,2025-07-16 09:58:34,delivered,UPS,BR
SHP00000305,ORD00000530,2024-11-04 08:22:03,2024-11-11 08:22:03,delivered,USPS,AR
SHP00000306,ORD00012743,2023-06-30 05:53:42,2023-07-07 05:53:42,delivered,DHL,MX
SHP00000307,ORD00012005,2023-08-25 16:20:21,2023-08-30 16:20:21,delivered,UPS,CO
SHP00000308,ORD00009934,2025-08-02 22:12:53,,shipped,UPS,CO
SHP00000309,ORD00014913,2025-11-02 14:23:01,,shipped,USPS,CA
SHP00000310,ORD00012878,2025-04-22 05:38:23,,shipped,FedEx,MX
SHP00000311,ORD00003378,2023-07-20 21:52:44,2023-07-22 21:52:44,delivered,Servientrega,AR
SHP00000312,ORD00010894,2023-12-30 18:46:47,,shipped,Correos,AR
SHP00000313,ORD00011654,2024-11-23 09:11:49,2024-11-28 09:11:49,delivered,Correos,AR
SHP00000314,ORD00005198,2024-08-14 03:53:26,2024-08-17 03:53:26,delivered,UPS,ES
SHP00000315,ORD00003106,2025-01-25 23:19:36,2025-01-30 23:19:36,delivered,DHL,ES
SHP00000316,ORD00008845,2024-08-12 07:03:53,2024-08-14 07:03:53,delivered,DHL,BR
SHP00000317,ORD00001604,2024-07-31 09:37:37,,shipped,Servientrega,MX
SHP00000318,ORD00002587,2025-11-11 13:00:37,2025-11-14 13:00:37,delivered,USPS,BR
SHP00000319,ORD00001454,2024-04-16 23:48:57,,shipped,DHL,ES
SHP00000320,ORD00011249,2023-03-16 19:52:59,,shipped,DHL,US
SHP00000321,ORD00008856,2023-01-23 05:40:11,2023-01-27 05:40:11,delivered,Correos,MX
SHP00000322,ORD00007424,2024-01-18 08:03:22,,shipped,USPS,AR
SHP00000323,ORD00006622,2025-08-09 04:07:57,2025-08-15 04:07:57,delivered,USPS,CA
SHP00000324,ORD00006880,2025-09-11 07:09:52,2025-09-19 07:09:52,delivered,DHL,CA
SHP00000325,ORD00010561,2026-03-02 14:56:33,2026-03-06 14:56:33,delivered,USPS,CA
SHP00000326,ORD00002601,2023-11-25 15:46:36,2023-11-30 15:46:36,delivered,Correos,CL
SHP00000327,ORD00009004,2023-10-28 20:12:45,2023-10-30 20:12:45,delivered,DHL,BR
SHP00000328,ORD00001091,2024-09-07 09:24:17,2024-09-10 09:24:17,delivered,Correos,US
SHP00000329,ORD00003992,2023-10-23 18:43:20,2023-10-27 18:43:20,delivered,UPS,MX
SHP00000330,ORD00006705,2025-11-29 11:54:15,,delayed,FedEx,BR
SHP00000331,ORD00003295,2024-03-13 04:27:11,2024-03-15 04:27:11,delivered,DHL,BR
SHP00000332,ORD00010708,2025-12-24 20:25:35,2026-01-01 20:25:35,delivered,USPS,CO
SHP00000333,ORD00009982,2024-09-17 09:00:25,2024-09-21 09:00:25,delivered,USPS,AR
SHP00000334,ORD00012246,2024-02-06 19:06:10,2024-02-14 19:06:10,delivered,USPS,US
SHP00000335,ORD00014458,2024-09-30 11:34:32,,shipped,DHL,US
SHP00000336,ORD00003303,2024-03-15 23:21:20,2024-03-20 23:21:20,delayed,Correos,CL
SHP00000337,ORD00009321,2024-06-27 09:31:34,,shipped,FedEx,CA
SHP00000338,ORD00000201,2024-08-17 16:52:28,2024-08-23 16:52:28,delivered,UPS,CO
SHP00000339,ORD00010049,2025-12-29 01:00:12,2026-01-05 01:00:12,delivered,UPS,CA
SHP00000340,ORD00009103,2023-06-07 17:08:07,,shipped,Correos,ES
SHP00000341,ORD00011372,2023-01-06 14:36:11,2023-01-12 14:36:11,delivered,UPS,CA
SHP00000342,ORD00005796,2023-07-01 14:52:37,2023-07-07 14:52:37,delivered,USPS,MX
SHP00000343,ORD00006774,2024-03-05 00:53:23,2024-03-09 00:53:23,delivered,Servientrega,ES
SHP00000344,ORD00011681,2023-01-05 04:54:46,2023-01-11 04:54:46,delivered,USPS,CA
SHP00000345,ORD00003312,2023-11-01 04:16:43,2023-11-02 04:16:43,delivered,Correos,CA
SHP00000346,ORD00009295,2024-10-02 03:55:10,,shipped,Servientrega,ES
SHP00000347,ORD00004543,2024-09-29 12:07:33,2024-10-01 12:07:33,delivered,DHL,CA
SHP00000348,ORD00013017,2023-08-09 13:18:25,2023-08-14 13:18:25,delivered,Servientrega,CA
SHP00000349,ORD00004138,2023-08-22 12:01:42,2023-08-23 12:01:42,delivered,DHL,US
SHP00000350,ORD00002482,2023-05-24 04:26:11,2023-05-28 04:26:11,delivered,UPS,US
SHP00000351,ORD00007338,2025-07-28 03:30:39,2025-07-31 03:30:39,delivered,FedEx,ES
SHP00000352,ORD00011837,2023-07-21 07:12:23,2023-07-27 07:12:23,delivered,FedEx,MX
SHP00000353,ORD00003950,2025-08-28 03:07:09,2025-09-05 03:07:09,delivered,Correos,CL
SHP00000354,ORD00010566,2023-07-19 13:45:59,2023-07-27 13:45:59,delivered,USPS,ES
SHP00000355,ORD00007700,2023-10-14 23:38:37,2023-10-17 23:38:37,delivered,Servientrega,CO
SHP00000356,ORD00009845,2024-04-28 15:28:28,2024-05-06 15:28:28,delivered,USPS,CL
SHP00000357,ORD00006836,2023-05-07 15:00:34,2023-05-08 15:00:34,delivered,UPS,AR
SHP00000358,ORD00001598,2024-06-19 23:06:55,2024-06-26 23:06:55,delivered,USPS,US
SHP00000359,ORD00004110,2025-05-05 01:17:41,2025-05-07 01:17:41,delivered,UPS,US
SHP00000360,ORD00012060,2023-03-21 23:10:19,,shipped,UPS,ES
SHP00000361,ORD00008143,2024-09-07 12:35:00,2024-09-10 12:35:00,delivered,UPS,BR
SHP00000362,ORD00010626,2024-01-27 00:40:11,2024-02-04 00:40:11,delivered,USPS,ES
SHP00000363,ORD00010048,2025-02-05 10:53:17,,shipped,DHL,CL
SHP00000364,ORD00011193,2023-08-03 18:30:03,,shipped,USPS,CO
SHP00000365,ORD00014165,2025-07-27 06:42:07,2025-07-30 06:42:07,delivered,Servientrega,CL
SHP00000366,ORD00007115,2025-08-20 07:07:13,2025-08-27 07:07:13,delivered,FedEx,CA
SHP00000367,ORD00004031,2025-11-01 00:46:11,,shipped,UPS,ES
SHP00000368,ORD00012199,2025-04-06 04:24:43,,shipped,FedEx,ES
SHP00000369,ORD00008906,2024-10-16 11:19:16,2024-10-20 11:19:16,delivered,USPS,AR
SHP00000370,ORD00014167,2023-12-19 06:37:28,2023-12-20 06:37:28,delivered,DHL,BR
SHP00000371,ORD00002764,2023-06-14 21:34:23,2023-06-19 21:34:23,delivered,UPS,CA
SHP00000372,ORD00005400,2025-01-05 07:20:44,2025-01-13 07:20:44,delivered,FedEx,AR
SHP00000373,ORD00011478,2025-05-01 19:11:39,2025-05-02 19:11:39,delivered,FedEx,US
SHP00000374,ORD00002936,2024-10-11 10:42:26,,shipped,Servientrega,CL
SHP00000375,ORD00010912,2023-02-21 18:51:29,2023-02-24 18:51:29,delivered,Servientrega,MX
SHP00000376,ORD00007521,2024-02-05 21:16:52,,shipped,FedEx,US
SHP00000377,ORD00003949,2025-09-03 15:11:28,2025-09-05 15:11:28,delivered,Correos,CA
SHP00000378,ORD00009648,2026-02-09 15:16:20,,shipped,UPS,CO
SHP00000379,ORD00008519,2025-03-23 23:55:30,2025-03-29 23:55:30,delivered,Servientrega,MX
SHP00000380,ORD00006936,2023-08-10 06:58:44,,shipped,Correos,US
SHP00000381,ORD00005967,2023-11-14 08:38:35,2023-11-15 08:38:35,delivered,Servientrega,US
SHP00000382,ORD00003714,2023-09-09 14:10:49,2023-09-14 14:10:49,delivered,USPS,AR
SHP00000383,ORD00000306,2025-12-30 12:09:10,2026-01-01 12:09:10,delivered,Servientrega,MX
SHP00000384,ORD00009668,2024-06-12 06:28:19,2024-06-14 06:28:19,delivered,USPS,ES
SHP00000385,ORD00008847,2024-11-17 23:13:25,2024-11-23 23:13:25,delivered,USPS,CL
SHP00000386,ORD00005269,2024-09-19 09:26:59,,shipped,Correos,CO
SHP00000387,ORD00005100,2026-01-30 14:21:39,2026-02-06 14:21:39,delivered,DHL,US
SHP00000388,ORD00009508,2025-09-17 13:05:47,2025-09-21 13:05:47,delivered,Servientrega,CL
SHP00000389,ORD00008902,2023-06-04 23:58:16,2023-06-10 23:58:16,delivered,Correos,BR
SHP00000390,ORD00009363,2024-10-25 22:30:24,2024-10-31 22:30:24,delivered,Correos,US
SHP00000391,ORD00010494,2023-10-29 17:01:00,,delayed,Correos,AR
SHP00000392,ORD00014741,2025-03-02 21:16:43,2025-03-08 21:16:43,delivered,DHL,CA
SHP00000393,ORD00000929,2024-05-10 02:54:23,2024-05-11 02:54:23,delivered,Servientrega,MX
SHP00000394,ORD00011906,2025-02-21 20:21:38,2025-02-22 20:21:38,delivered,USPS,CA
SHP00000395,ORD00008888,2023-02-06 16:36:55,2023-02-14 16:36:55,delivered,UPS,MX
SHP00000396,ORD00010122,2025-10-19 03:32:50,,shipped,Servientrega,US
SHP00000397,ORD00003978,2024-05-30 02:48:29,2024-05-31 02:48:29,delivered,Servientrega,MX
SHP00000398,ORD00007251,2024-05-15 16:05:43,2024-05-17 16:05:43,delivered,DHL,ES
SHP00000399,ORD00005672,2023-12-30 15:49:59,2024-01-06 15:49:59,delivered,UPS,AR
SHP00000400,ORD00005146,2024-05-15 23:59:28,2024-05-20 23:59:28,delivered,DHL,AR
SHP00000401,ORD00011759,2023-11-21 19:29:40,2023-11-27 19:29:40,delivered,UPS,CL
SHP00000402,ORD00006866,2025-04-24 02:58:32,2025-04-26 02:58:32,delivered,Correos,CA
SHP00000403,ORD00007809,2023-05-23 06:27:58,2023-05-31 06:27:58,delivered,DHL,CO
SHP00000404,ORD00008812,2025-10-12 22:42:40,,shipped,FedEx,CL
SHP00000405,ORD00007966,2025-08-23 05:30:39,2025-08-31 05:30:39,delivered,USPS,CO
SHP00000406,ORD00011957,2024-07-10 00:37:42,2024-07-16 00:37:42,delivered,FedEx,CO
SHP00000407,ORD00001049,2023-09-03 18:05:41,2023-09-05 18:05:41,delivered,UPS,MX
SHP00000408,ORD00014926,2023-06-11 18:12:11,,delayed,Servientrega,MX
SHP00000409,ORD00004871,2025-01-12 08:44:55,2025-01-13 08:44:55,delivered,USPS,ES
SHP00000410,ORD00001808,2024-09-01 00:51:12,,shipped,UPS,AR
SHP00000411,ORD00007836,2023-09-23 08:07:59,,shipped,UPS,US
SHP00000412,ORD00010999,2025-02-13 20:16:22,2025-02-19 20:16:22,delivered,DHL,CL
SHP00000413,ORD00002667,2023-07-06 09:27:38,2023-07-14 09:27:38,delivered,FedEx,US
SHP00000414,ORD00008543,2023-05-22 23:16:01,2023-05-29 23:16:01,delivered,Correos,MX
SHP00000415,ORD00011893,2025-02-18 06:13:00,2025-02-25 06:13:00,delivered,USPS,BR
SHP00000416,ORD00007930,2025-08-30 21:31:51,2025-09-04 21:31:51,delivered,DHL,US
SHP00000417,ORD00009953,2026-01-16 23:36:25,2026-01-23 23:36:25,delivered,Servientrega,US
SHP00000418,ORD00014576,2025-05-27 01:35:09,2025-06-04 01:35:09,delivered,FedEx,AR
SHP00000419,ORD00013126,2025-09-10 04:50:40,2025-09-18 04:50:40,delivered,USPS,CA
SHP00000420,ORD00005705,2024-10-01 08:59:46,,shipped,Servientrega,BR
SHP00000421,ORD00011263,2023-10-13 06:35:52,2023-10-14 06:35:52,delivered,DHL,AR
SHP00000422,ORD00013851,2024-11-11 09:01:41,2024-11-17 09:01:41,delivered,FedEx,ES
SHP00000423,ORD00014945,2025-10-09 17:48:09,,shipped,FedEx,US
SHP00000424,ORD00004598,2023-08-11 10:50:26,2023-08-15 10:50:26,delivered,Correos,BR
SHP00000425,ORD00003264,2025-10-27 12:28:37,,shipped,Correos,CO
SHP00000426,ORD00003055,2025-04-20 15:08:52,,shipped,Servientrega,CL
SHP00000427,ORD00014619,2025-01-21 11:31:26,2025-01-24 11:31:26,delivered,FedEx,AR
SHP00000428,ORD00012456,2023-12-03 23:19:26,2023-12-06 23:19:26,delivered,DHL,CL
SHP00000429,ORD00011323,2023-05-20 02:40:50,2023-05-21 02:40:50,delivered,Servientrega,CL
SHP00000430,ORD00008685,2025-05-27 23:41:09,,shipped,Correos,MX
SHP00000431,ORD00007764,2024-09-13 23:26:18,2024-09-18 23:26:18,delivered,Correos,AR
SHP00000432,ORD00003857,2024-04-12 19:26:36,,delayed,UPS,BR
SHP00000433,ORD00012116,2025-04-06 03:27:52,2025-04-12 03:27:52,delivered,UPS,AR
SHP00000434,ORD00011308,2025-04-02 12:43:03,2025-04-03 12:43:03,delivered,FedEx,BR
SHP00000435,ORD00010967,2024-07-03 14:57:39,,shipped,DHL,MX
SHP00000436,ORD00012355,2024-07-10 10:33:14,,shipped,Correos,AR
SHP00000437,ORD00008176,2023-09-14 13:02:36,,delayed,FedEx,AR
SHP00000438,ORD00006152,2026-01-29 16:36:07,2026-01-30 16:36:07,delivered,DHL,CO
SHP00000439,ORD00011368,2024-08-05 17:47:46,2024-08-08 17:47:46,delivered,FedEx,BR
SHP00000440,ORD00010775,2025-03-10 21:21:26,2025-03-11 21:21:26,delivered,UPS,BR
SHP00000441,ORD00014792,2023-01-15 13:51:51,2023-01-22 13:51:51,delivered,Correos,US
SHP00000442,ORD00014938,2025-09-05 14:34:52,2025-09-08 14:34:52,delivered,UPS,CO
SHP00000443,ORD00011902,2025-01-04 18:26:58,,shipped,UPS,MX
SHP00000444,ORD00010665,2023-11-06 02:02:56,2023-11-08 02:02:56,delivered,USPS,CA
SHP00000445,ORD00014684,2024-07-25 17:58:47,2024-07-27 17:58:47,delivered,Servientrega,CA
SHP00000446,ORD00010337,2025-04-26 17:06:17,2025-04-29 17:06:17,delivered,Servientrega,MX
SHP00000447,ORD00006827,2023-11-11 21:51:54,,shipped,Servientrega,ES
SHP00000448,ORD00014378,2023-10-15 00:52:12,2023-10-18 00:52:12,delivered,DHL,US
SHP00000449,ORD00006421,2025-10-06 21:45:57,,shipped,DHL,AR
SHP00000450,ORD00008561,2025-07-18 06:07:37,2025-07-23 06:07:37,delivered,USPS,ES
SHP00000451,ORD00011292,2023-11-02 05:58:43,2023-11-06 05:58:43,delivered,FedEx,CL
SHP00000452,ORD00009536,2025-07-30 20:13:01,2025-08-02 20:13:01,delivered,UPS,BR
SHP00000453,ORD00007769,2023-10-31 08:17:09,2023-11-06 08:17:09,delivered,USPS,CL
SHP00000454,ORD00006142,2024-06-01 11:05:34,2024-06-02 11:05:34,delivered,USPS,CA
SHP00000455,ORD00006187,2024-04-06 12:40:48,,shipped,Servientrega,MX
SHP00000456,ORD00009971,2025-03-26 22:26:38,2025-03-29 22:26:38,delivered,USPS,BR
SHP00000457,ORD00013622,2024-11-17 07:39:57,2024-11-22 07:39:57,delivered,FedEx,AR
SHP00000458,ORD00004358,2023-01-16 16:27:50,,shipped,FedEx,BR
SHP00000459,ORD00010537,2024-12-09 12:25:36,,shipped,DHL,US
SHP00000460,ORD00002702,2023-03-16 10:48:20,2023-03-21 10:48:20,delivered,USPS,CL
SHP00000461,ORD00013195,2026-01-29 13:17:38,,shipped,Correos,AR
SHP00000462,ORD00010489,2023-02-10 14:54:05,2023-02-11 14:54:05,delivered,FedEx,ES
SHP00000463,ORD00001504,2023-04-24 08:07:36,2023-05-02 08:07:36,delivered,USPS,US
SHP00000464,ORD00012336,2025-06-29 12:56:28,2025-07-07 12:56:28,delivered,UPS,BR
SHP00000465,ORD00012266,2025-12-18 05:05:40,2025-12-21 05:05:40,delivered,USPS,CA
SHP00000466,ORD00013269,2023-10-21 15:03:07,,shipped,Servientrega,US
SHP00000467,ORD00010536,2025-10-23 18:09:21,2025-10-30 18:09:21,delivered,FedEx,CA
SHP00000468,ORD00013009,2024-07-21 17:47:31,2024-07-24 17:47:31,delivered,USPS,CO
SHP00000469,ORD00009992,2025-03-10 20:00:11,,delayed,Correos,AR
SHP00000470,ORD00000877,2023-02-22 12:14:44,,delayed,DHL,BR
SHP00000471,ORD00001738,2023-06-04 22:01:27,2023-06-06 22:01:27,delivered,Correos,CL
SHP00000472,ORD00005677,2023-01-24 23:27:30,,shipped,Correos,MX
SHP00000473,ORD00014307,2024-05-31 09:49:12,2024-06-03 09:49:12,delivered,UPS,MX
SHP00000474,ORD00013006,2023-03-30 10:49:21,2023-04-07 10:49:21,delivered,DHL,CA
SHP00000475,ORD00007393,2025-02-26 08:29:39,2025-03-01 08:29:39,delivered,DHL,ES
SHP00000476,ORD00008394,2023-05-30 00:47:01,2023-05-31 00:47:01,delivered,UPS,AR
SHP00000477,ORD00013254,2024-02-01 13:53:30,2024-02-03 13:53:30,delivered,DHL,CA
SHP00000478,ORD00005439,2023-07-19 16:09:02,2023-07-26 16:09:02,delivered,FedEx,BR
SHP00000479,ORD00003853,2023-09-03 14:34:13,,shipped,USPS,CL
SHP00000480,ORD00000490,2023-10-08 07:17:09,2023-10-09 07:17:09,delivered,USPS,US
SHP00000481,ORD00005774,2024-05-17 02:21:06,,delayed,USPS,MX
SHP00000482,ORD00004699,2023-08-05 16:36:19,,delayed,USPS,US
SHP00000483,ORD00010900,2024-02-04 05:54:53,2024-02-09 05:54:53,delayed,USPS,MX
SHP00000484,ORD00002105,2024-03-26 16:52:20,2024-04-02 16:52:20,delivered,USPS,CA
SHP00000485,ORD00005390,2024-07-02 01:04:55,2024-07-06 01:04:55,delivered,Servientrega,AR
SHP00000486,ORD00007920,2023-03-31 02:02:08,2023-04-02 02:02:08,delivered,UPS,ES
SHP00000487,ORD00011446,2025-01-06 18:32:25,2025-01-08 18:32:25,delivered,Servientrega,ES
SHP00000488,ORD00008247,2024-12-14 05:29:50,,shipped,Correos,CO
SHP00000489,ORD00004112,2024-05-17 17:55:07,2024-05-18 17:55:07,delivered,Correos,AR
SHP00000490,ORD00014377,2023-09-05 15:50:37,2023-09-11 15:50:37,delivered,Correos,CL
SHP00000491,ORD00005537,2025-10-21 12:14:59,,shipped,FedEx,ES
SHP00000492,ORD00005011,2023-07-18 05:56:03,,shipped,Correos,CA
SHP00000493,ORD00011816,2024-01-02 06:13:35,,shipped,FedEx,CL
SHP00000494,ORD00006874,2025-07-06 18:10:58,2025-07-14 18:10:58,delivered,Correos,CA
SHP00000495,ORD00013312,2025-05-23 18:28:24,2025-05-24 18:28:24,delivered,FedEx,US
SHP00000496,ORD00009936,2023-03-28 12:19:41,,shipped,UPS,MX
SHP00000497,ORD00010319,2025-02-01 20:59:24,,shipped,Servientrega,CL
SHP00000498,ORD00000676,2023-06-18 21:39:54,,shipped,USPS,AR
SHP00000499,ORD00000768,2023-09-09 21:46:43,,shipped,USPS,CL
SHP00000500,ORD00004582,2023-04-21 02:26:14,,shipped,FedEx,US
SHP00000501,ORD00002273,2023-05-01 12:24:38,,shipped,USPS,CO
SHP00000502,ORD00003712,2025-01-03 23:14:19,,shipped,DHL,US
SHP00000503,ORD00003887,2026-01-29 16:15:22,,shipped,Servientrega,ES
SHP00000504,ORD00011817,2024-09-04 07:25:48,2024-09-08 07:25:48,delivered,USPS,US
SHP00000505,ORD00007467,2023-04-10 09:46:21,2023-04-14 09:46:21,delivered,USPS,MX
SHP00000506,ORD00007352,2024-03-31 02:52:13,2024-04-01 02:52:13,delivered,UPS,CA
SHP00000507,ORD00002574,2023-06-29 01:30:15,2023-07-12 01:30:15,delayed,UPS,MX
SHP00000508,ORD00014693,2023-08-20 05:18:03,2023-08-22 05:18:03,delivered,USPS,CO
SHP00000509,ORD00004437,2023-12-12 11:22:48,2023-12-18 11:22:48,delivered,Servientrega,MX
SHP00000510,ORD00004678,2025-04-09 01:05:08,2025-04-17 01:05:08,delivered,DHL,CA
SHP00000511,ORD00008926,2024-01-15 04:29:26,2024-01-18 04:29:26,delivered,FedEx,CL
SHP00000512,ORD00013234,2025-06-03 16:17:47,,shipped,DHL,CO
SHP00000513,ORD00004378,2026-01-07 23:37:01,2026-01-08 23:37:01,delivered,Servientrega,US
SHP00000514,ORD00010062,2023-05-15 13:53:21,2023-05-21 13:53:21,delivered,UPS,CL
SHP00000515,ORD00008658,2026-02-22 14:02:44,2026-02-25 14:02:44,delivered,UPS,CA
SHP00000516,ORD00000196,2024-10-13 05:42:19,2024-10-19 05:42:19,delivered,UPS,CA
SHP00000517,ORD00006335,2025-06-30 23:15:36,2025-07-01 23:15:36,delivered,Correos,CL
SHP00000518,ORD00009869,2025-11-08 14:52:28,2025-11-10 14:52:28,delivered,DHL,CL
SHP00000519,ORD00006236,2024-02-15 08:01:29,2024-02-19 08:01:29,delivered,FedEx,MX
SHP00000520,ORD00000497,2023-05-14 19:56:09,,shipped,Servientrega,ES
SHP00000521,ORD00005071,2023-07-11 19:20:18,2023-07-12 19:20:18,delivered,Correos,BR
SHP00000522,ORD00014092,2026-02-07 02:46:10,,shipped,Servientrega,US
SHP00000523,ORD00008776,2024-09-29 01:20:54,2024-10-07 01:20:54,delivered,Correos,US
SHP00000524,ORD00000069,2023-03-15 19:58:21,,shipped,UPS,CA
SHP00000525,ORD00002618,2025-05-02 12:46:11,2025-05-04 12:46:11,delivered,UPS,AR
SHP00000526,ORD00008307,2023-08-04 01:38:48,2023-08-08 01:38:48,delivered,FedEx,CO
SHP00000527,ORD00007617,2023-10-19 09:35:55,2023-10-27 09:35:55,delivered,Servientrega,CO
SHP00000528,ORD00005498,2024-03-30 11:19:58,,shipped,Correos,MX
SHP00000529,ORD00000834,2024-03-31 18:56:47,2024-04-06 18:56:47,delayed,Servientrega,AR
SHP00000530,ORD00007874,2025-10-23 23:36:22,2025-10-30 23:36:22,delivered,FedEx,CL
SHP00000531,ORD00003102,2025-02-02 17:24:49,2025-02-05 17:24:49,delivered,USPS,MX
SHP00000532,ORD00009810,2023-06-10 13:32:06,2023-06-12 13:32:06,delivered,Servientrega,BR
SHP00000533,ORD00014336,2025-02-07 17:52:56,2025-02-09 17:52:56,delivered,USPS,ES
SHP00000534,ORD00008558,2024-06-08 05:38:55,2024-06-12 05:38:55,delivered,USPS,CO
SHP00000535,ORD00007243,2025-08-06 11:58:45,2025-08-13 11:58:45,delivered,Servientrega,MX
SHP00000536,ORD00000414,2025-07-09 03:08:53,2025-07-10 03:08:53,delivered,UPS,US
SHP00000537,ORD00013409,2024-01-03 09:20:04,2024-01-08 09:20:04,delivered,DHL,CA
SHP00000538,ORD00008193,2025-10-11 23:16:24,2025-10-19 23:16:24,delivered,FedEx,AR
SHP00000539,ORD00005753,2025-04-11 12:20:57,,shipped,Correos,CL
SHP00000540,ORD00014934,2025-04-12 04:01:42,,shipped,USPS,CO
SHP00000541,ORD00001212,2025-04-08 11:14:47,2025-04-14 11:14:47,delayed,USPS,CA
SHP00000542,ORD00010902,2023-05-28 18:19:17,2023-05-30 18:19:17,delivered,USPS,AR
SHP00000543,ORD00007149,2024-04-29 21:59:05,2024-05-02 21:59:05,delivered,UPS,CA
SHP00000544,ORD00010380,2023-07-08 07:35:18,2023-07-16 07:35:18,delivered,Servientrega,ES
SHP00000545,ORD00002016,2025-12-29 11:05:30,2026-01-02 11:05:30,delivered,Servientrega,CL
SHP00000546,ORD00012803,2024-09-13 04:15:34,,shipped,USPS,US
SHP00000547,ORD00004708,2025-01-11 23:22:58,2025-01-17 23:22:58,delivered,Servientrega,US
SHP00000548,ORD00011411,2023-06-30 15:04:52,2023-07-09 15:04:52,delayed,Servientrega,ES
SHP00000549,ORD00010317,2024-08-22 20:37:21,2024-08-28 20:37:21,delivered,Servientrega,CL
SHP00000550,ORD00012853,2025-04-09 22:48:24,,delayed,USPS,AR
SHP00000551,ORD00006868,2025-01-28 19:16:33,,shipped,Servientrega,AR
SHP00000552,ORD00000009,2025-03-23 20:18:01,2025-03-24 20:18:01,delivered,DHL,ES
SHP00000553,ORD00005933,2024-06-14 14:46:17,2024-06-20 14:46:17,delivered,Servientrega,BR
SHP00000554,ORD00001491,2023-07-02 23:20:28,2023-07-06 23:20:28,delivered,USPS,CL
SHP00000555,ORD00010796,2023-12-31 17:00:28,,shipped,Servientrega,MX
SHP00000556,ORD00008739,2024-07-27 13:43:45,2024-07-28 13:43:45,delivered,USPS,CL
SHP00000557,ORD00012424,2025-03-20 18:42:37,,shipped,FedEx,CA
SHP00000558,ORD00005543,2025-07-05 21:59:50,2025-07-12 21:59:50,delivered,Servientrega,AR
SHP00000559,ORD00000860,2025-12-24 11:30:40,2025-12-28 11:30:40,delivered,DHL,AR
SHP00000560,ORD00011567,2025-11-21 12:27:47,2025-11-28 12:27:47,delivered,UPS,US
SHP00000561,ORD00014810,2023-05-04 09:16:06,2023-05-08 09:16:06,delivered,DHL,BR
SHP00000562,ORD00009661,2025-03-18 13:17:11,2025-03-19 13:17:11,delivered,Servientrega,MX
SHP00000563,ORD00007221,2024-09-11 00:02:24,2024-09-16 00:02:24,delivered,Correos,AR
SHP00000564,ORD00006604,2025-12-06 20:41:04,2025-12-09 20:41:04,delivered,FedEx,US
SHP00000565,ORD00006313,2025-01-08 00:26:10,,shipped,UPS,AR
SHP00000566,ORD00011472,2025-04-06 07:35:00,2025-04-09 07:35:00,delivered,Servientrega,AR
SHP00000567,ORD00009147,2023-09-20 04:42:38,2023-09-25 04:42:38,delivered,DHL,ES
SHP00000568,ORD00009480,2023-05-25 02:38:54,2023-06-02 02:38:54,delivered,Correos,CA
SHP00000569,ORD00000903,2025-01-19 04:32:22,2025-01-25 04:32:22,delivered,Correos,CO
SHP00000570,ORD00013638,2024-08-30 20:35:43,,shipped,Servientrega,CO
SHP00000571,ORD00009697,2023-02-26 14:51:08,,shipped,UPS,CA
SHP00000572,ORD00013552,2023-02-01 01:33:53,2023-02-02 01:33:53,delivered,Servientrega,ES
SHP00000573,ORD00009275,2025-11-09 00:34:46,2025-11-15 00:34:46,delivered,DHL,AR
SHP00000574,ORD00011868,2024-01-08 22:17:48,2024-01-14 22:17:48,delivered,Correos,ES
SHP00000575,ORD00004447,2023-03-17 23:01:51,2023-03-24 23:01:51,delivered,UPS,CA
