payment_id,order_id,payment_timestamp,payment_method,payment_status,payment_amount,currency
PAY00010452,ORD00009318,2023-01-22 16:06:38,paypal,failed,159.26,USD
PAY00014926,ORD00013332,2023-01-22 17:26:42,debit_card,paid,1097.59,USD
PAY00013049,ORD00011651,2023-01-22 18:21:18,credit_card,paid,114.97,USD
PAY00008964,ORD00008000,2023-01-22 18:54:59,credit_card,paid,1055.64,USD
PAY00011238,ORD00010022,2023-01-22 19:08:42,credit_card,paid,379.51,USD
PAY00002595,ORD00002321,2023-01-22 19:48:22,credit_card,paid,3130.5,USD
PAY00004844,ORD00004316,2023-01-22 22:36:21,credit_card,paid,5030.97,USD
PAY00002975,ORD00002663,2023-01-23 00:10:30,credit_card,paid,1545.95,USD
PAY00007119,ORD00006337,2023-01-23 00:49:27,credit_card,paid,1219.14,USD
PAY00013523,ORD00012070,2023-01-23 02:39:11,paypal,paid,1215.37,USD
PAY00010203,ORD00009098,2023-01-23 03:58:15,wallet,paid,1072.89,USD
PAY00008064,ORD00007183,2023-01-23 07:41:10,credit_card,paid,44.68,USD
PAY00002085,ORD00001867,2023-01-23 08:29:25,bank_transfer,paid,117.49,USD
PAY00009246,ORD00008253,2023-01-23 08:53:04,credit_card,pending,1041.35,USD
PAY00005539,ORD00004936,2023-01-23 09:31:25,paypal,failed,1950.53,USD
PAY00014708,ORD00013134,2023-01-23 09:36:59,credit_card,pending,302.45,USD
PAY00002218,ORD00001990,2023-01-23 13:09:34,credit_card,paid,1364.87,USD
PAY00004195,ORD00003744,2023-01-23 16:35:05,bank_transfer,paid,2532.88,USD
PAY00015163,ORD00013547,2023-01-23 16:53:12,credit_card,paid,2739.91,USD
PAY00012044,ORD00010753,2023-01-23 19:26:56,paypal,paid,3437.64,USD
PAY00012807,ORD00011429,2023-01-23 20:33:24,paypal,paid,314.47,USD
PAY00012693,ORD00011330,2023-01-23 20:47:39,paypal,paid,1453.87,USD
PAY00016184,ORD00014447,2023-01-23 23:26:05,debit_card,paid,3843.55,USD
PAY00015552,ORD00013890,2023-01-23 23:44:31,paypal,paid,739.29,USD
PAY00011291,ORD00010070,2023-01-24 02:19:57,credit_card,paid,869.45,USD
PAY00016402,ORD00014642,2023-01-24 02:56:13,debit_card,paid,1828.2,USD
PAY00012045,ORD00010753,2023-01-24 04:00:56,bank_transfer,failed,3437.64,USD
PAY00013633,ORD00012171,2023-01-24 05:19:43,credit_card,paid,1588.53,USD
PAY00015982,ORD00014269,2023-01-24 05:25:42,wallet,paid,421.98,USD
PAY00008015,ORD00007139,2023-01-24 05:40:46,credit_card,paid,6870.35,USD
PAY00006372,ORD00005677,2023-01-24 06:05:30,credit_card,pending,8235.52,USD
PAY00015546,ORD00013885,2023-01-24 06:37:12,credit_card,paid,4909.33,USD
PAY00005398,ORD00004817,2023-01-24 06:43:08,credit_card,paid,784.27,USD
PAY00001387,ORD00001245,2023-01-24 07:58:19,credit_card,paid,480.83,USD
PAY00011292,ORD00010070,2023-01-24 07:59:57,credit_card,paid,869.45,USD
PAY00004215,ORD00003762,2023-01-24 08:52:17,debit_card,paid,1697.6,USD
PAY00015383,ORD00013744,2023-01-24 09:02:30,credit_card,paid,1195.78,USD
PAY00006464,ORD00005760,2023-01-24 14:16:43,paypal,pending,2345.23,USD
PAY00013038,ORD00011641,2023-01-24 18:00:24,debit_card,paid,423.4,USD
PAY00001665,ORD00001494,2023-01-24 19:16:41,paypal,paid,1746.22,USD
PAY00000699,ORD00000616,2023-01-24 23:41:19,credit_card,paid,274.63,USD
PAY00012660,ORD00011302,2023-01-25 00:55:47,credit_card,pending,1639.56,USD
PAY00015612,ORD00013941,2023-01-25 01:43:25,credit_card,paid,1292.72,USD
PAY00011279,ORD00010059,2023-01-25 03:14:31,paypal,failed,827.46,USD
PAY00001666,ORD00001494,2023-01-25 05:15:41,credit_card,pending,1746.22,USD
PAY00005602,ORD00004989,2023-01-25 05:27:10,credit_card,paid,1463.26,USD
PAY00016533,ORD00014758,2023-01-25 05:47:09,debit_card,paid,1030.47,USD
PAY00012511,ORD00011169,2023-01-25 06:21:35,paypal,paid,4856.4,USD
PAY00005107,ORD00004552,2023-01-25 08:21:42,credit_card,paid,285.68,USD
PAY00011439,ORD00010205,2023-01-25 09:12:06,credit_card,pending,67.17,USD
PAY00001817,ORD00001627,2023-01-25 11:44:45,credit_card,paid,998.76,USD
PAY00015613,ORD00013941,2023-01-25 11:57:25,wallet,paid,1292.72,USD
PAY00011010,ORD00009820,2023-01-25 14:37:14,credit_card,paid,830.13,USD
PAY00011011,ORD00009820,2023-01-25 18:02:14,credit_card,paid,830.13,USD
PAY00003216,ORD00002878,2023-01-25 18:11:41,wallet,paid,1396.88,USD
PAY00003656,ORD00003268,2023-01-25 18:13:54,paypal,pending,997.34,USD
PAY00008291,ORD00007390,2023-01-25 19:24:50,paypal,pending,9293.49,USD
PAY00015698,ORD00014014,2023-01-25 21:02:01,paypal,paid,1008.38,USD
PAY00016280,ORD00014532,2023-01-25 21:15:05,paypal,failed,361.83,USD
PAY00015258,ORD00013628,2023-01-25 23:53:55,debit_card,paid,1254.93,USD
PAY00009847,ORD00008789,2023-01-25 23:54:19,debit_card,pending,2551.35,USD
PAY00011477,ORD00010241,2023-01-26 01:09:21,debit_card,paid,170.64,USD
PAY00016356,ORD00014602,2023-01-26 03:09:03,credit_card,paid,1592.77,USD
PAY00011313,ORD00010091,2023-01-26 05:33:21,paypal,paid,1692.29,USD
PAY00007862,ORD00007002,2023-01-26 06:43:37,credit_card,pending,629.62,USD
PAY00009848,ORD00008789,2023-01-26 06:46:19,debit_card,paid,2551.35,USD
PAY00009368,ORD00008356,2023-01-26 07:24:31,paypal,paid,395.7,USD
PAY00005802,ORD00005165,2023-01-26 08:45:30,paypal,pending,297.77,USD
PAY00016595,ORD00014815,2023-01-26 09:28:38,bank_transfer,paid,1992.94,USD
PAY00001158,ORD00001036,2023-01-26 10:24:57,credit_card,pending,1472.22,USD
PAY00013962,ORD00012464,2023-01-26 11:58:47,debit_card,paid,724.46,USD
PAY00009857,ORD00008797,2023-01-26 12:15:03,credit_card,paid,525.21,USD
PAY00002066,ORD00001848,2023-01-26 12:58:05,credit_card,paid,58.14,USD
PAY00001159,ORD00001036,2023-01-26 13:08:57,debit_card,paid,1472.22,USD
PAY00005898,ORD00005250,2023-01-26 20:55:34,paypal,failed,2385.45,USD
PAY00007112,ORD00006331,2023-01-26 22:12:07,debit_card,paid,1192.8,USD
PAY00014338,ORD00012798,2023-01-26 22:15:46,debit_card,paid,4429.37,USD
PAY00016536,ORD00014761,2023-01-27 00:46:38,paypal,pending,291.99,USD
PAY00008108,ORD00007225,2023-01-27 01:58:18,credit_card,pending,2005.39,USD
PAY00007113,ORD00006331,2023-01-27 02:06:07,bank_transfer,paid,1192.8,USD
PAY00011156,ORD00009948,2023-01-27 05:00:00,credit_card,paid,1445.22,USD
PAY00010365,ORD00009241,2023-01-27 06:28:43,credit_card,pending,921.24,USD
PAY00013547,ORD00012093,2023-01-27 07:09:18,paypal,paid,1018.79,USD
PAY00000367,ORD00000323,2023-01-27 08:35:27,credit_card,pending,2366.6,USD
PAY00012609,ORD00011261,2023-01-27 08:53:27,paypal,pending,1123.74,USD
PAY00014660,ORD00013091,2023-01-27 09:23:07,paypal,paid,11438.06,USD
PAY00009086,ORD00008111,2023-01-27 10:21:25,credit_card,pending,3667.54,USD
PAY00015071,ORD00013463,2023-01-27 11:23:50,paypal,paid,87.08,USD
PAY00010757,ORD00009590,2023-01-27 12:09:44,credit_card,paid,2523.92,USD
PAY00015633,ORD00013959,2023-01-27 13:23:19,credit_card,paid,1180.63,USD
PAY00015634,ORD00013959,2023-01-27 15:14:19,wallet,paid,1180.63,USD
PAY00011837,ORD00010569,2023-01-27 15:15:24,credit_card,failed,308.44,USD
PAY00011821,ORD00010554,2023-01-27 15:45:22,credit_card,pending,679.09,USD
PAY00013780,ORD00012306,2023-01-27 17:56:30,credit_card,pending,707.37,USD
PAY00009785,ORD00008731,2023-01-27 18:15:03,credit_card,paid,505.35,USD
PAY00005258,ORD00004688,2023-01-27 18:15:18,credit_card,paid,9905.57,USD
PAY00014453,ORD00012903,2023-01-27 21:13:14,debit_card,pending,1533.32,USD
PAY00002542,ORD00002275,2023-01-28 01:04:03,paypal,paid,122.73,USD
PAY00005971,ORD00005319,2023-01-28 01:12:36,credit_card,paid,992.11,USD
PAY00011729,ORD00010472,2023-01-28 01:15:15,credit_card,paid,3992.04,USD
PAY00011948,ORD00010666,2023-01-28 02:53:22,credit_card,paid,3021.11,USD
PAY00011075,ORD00009876,2023-01-28 04:37:12,paypal,paid,4183.12,USD
PAY00009680,ORD00008635,2023-01-28 04:58:53,debit_card,paid,1750.27,USD
PAY00008647,ORD00007713,2023-01-28 05:30:24,credit_card,paid,1112.57,USD
PAY00011730,ORD00010472,2023-01-28 10:06:15,bank_transfer,paid,3992.04,USD
PAY00004975,ORD00004431,2023-01-28 10:52:45,wallet,paid,774.29,USD
PAY00009681,ORD00008635,2023-01-28 11:32:53,paypal,paid,1750.27,USD
PAY00002695,ORD00002409,2023-01-28 11:42:59,credit_card,paid,3491.53,USD
PAY00004244,ORD00003788,2023-01-28 11:59:41,credit_card,paid,910.12,USD
PAY00009007,ORD00008041,2023-01-28 15:06:07,paypal,failed,2055.6,USD
PAY00010157,ORD00009057,2023-01-28 21:12:57,credit_card,paid,3838.96,USD
PAY00010955,ORD00009769,2023-01-28 22:15:35,bank_transfer,paid,450.74,USD
PAY00003194,ORD00002860,2023-01-28 22:41:40,bank_transfer,paid,354.04,USD
PAY00011002,ORD00009813,2023-01-29 03:27:30,debit_card,paid,1313.2,USD
PAY00004165,ORD00003715,2023-01-29 03:40:14,credit_card,paid,2403.73,USD
PAY00013389,ORD00011952,2023-01-29 03:54:19,credit_card,paid,2449.78,USD
PAY00006352,ORD00005658,2023-01-29 04:21:31,credit_card,paid,1118.52,USD
PAY00015170,ORD00013552,2023-01-29 05:37:53,credit_card,pending,134.76,USD
PAY00003298,ORD00002952,2023-01-29 05:38:27,wallet,paid,1333.03,USD
PAY00011003,ORD00009813,2023-01-29 05:41:30,paypal,failed,1313.2,USD
PAY00003195,ORD00002860,2023-01-29 05:42:40,bank_transfer,failed,354.04,USD
PAY00015233,ORD00013608,2023-01-29 06:44:05,credit_card,paid,162.58,USD
PAY00010243,ORD00009133,2023-01-29 09:43:19,paypal,paid,5234.73,USD
PAY00015437,ORD00013793,2023-01-29 11:02:18,debit_card,paid,787.05,USD
PAY00014065,ORD00012555,2023-01-29 18:54:18,credit_card,paid,4511.57,USD
PAY00002796,ORD00002500,2023-01-29 21:50:55,credit_card,pending,2050.25,USD
PAY00016563,ORD00014787,2023-01-29 22:01:28,bank_transfer,paid,2088.39,USD
PAY00015438,ORD00013793,2023-01-29 22:09:18,paypal,pending,787.05,USD
PAY00002797,ORD00002500,2023-01-29 22:29:55,credit_card,paid,2050.25,USD
PAY00000468,ORD00000409,2023-01-29 23:41:15,wallet,paid,569.91,USD
PAY00000564,ORD00000493,2023-01-29 23:43:18,credit_card,pending,730.98,USD
PAY00003548,ORD00003172,2023-01-30 00:19:49,credit_card,paid,322.82,USD
PAY00003604,ORD00003220,2023-01-30 00:57:34,credit_card,pending,1421.79,USD
PAY00001600,ORD00001435,2023-01-30 03:34:25,paypal,pending,2326.35,USD
PAY00001071,ORD00000957,2023-01-30 04:38:36,debit_card,paid,5638.35,USD
PAY00002561,ORD00002293,2023-01-30 06:16:13,wallet,paid,3297.23,USD
PAY00015667,ORD00013990,2023-01-30 09:08:51,debit_card,pending,3845.6,USD
PAY00003551,ORD00003175,2023-01-30 13:04:11,debit_card,paid,400.44,USD
PAY00012905,ORD00011517,2023-01-30 16:11:23,credit_card,pending,258.65,USD
PAY00002081,ORD00001863,2023-01-30 17:00:13,credit_card,paid,1983.81,USD
PAY00008830,ORD00007879,2023-01-30 21:48:52,credit_card,failed,689.8,USD
PAY00016511,ORD00014739,2023-01-30 23:22:23,credit_card,paid,1100.19,USD
PAY00016437,ORD00014674,2023-01-30 23:42:27,debit_card,paid,876.8,USD
PAY00015831,ORD00014135,2023-01-31 02:06:19,wallet,paid,3769.55,USD
PAY00009029,ORD00008060,2023-01-31 03:18:00,debit_card,failed,4617.41,USD
PAY00015832,ORD00014135,2023-01-31 04:11:19,bank_transfer,failed,3769.55,USD
PAY00011172,ORD00009960,2023-01-31 06:03:50,paypal,paid,1114.53,USD
PAY00012619,ORD00011270,2023-01-31 08:53:46,credit_card,pending,1410.88,USD
PAY00014465,ORD00012915,2023-01-31 09:15:27,credit_card,paid,2884.69,USD
PAY00011675,ORD00010421,2023-01-31 10:10:40,credit_card,pending,1237.69,USD
PAY00010494,ORD00009355,2023-01-31 12:14:26,credit_card,paid,809.25,USD
PAY00003234,ORD00002894,2023-01-31 13:49:35,debit_card,paid,246.51,USD
PAY00011989,ORD00010702,2023-01-31 14:39:30,credit_card,pending,7104.89,USD
PAY00012620,ORD00011270,2023-01-31 14:47:46,paypal,failed,1410.88,USD
PAY00002744,ORD00002454,2023-01-31 15:19:58,paypal,paid,2434.47,USD
PAY00014954,ORD00013359,2023-01-31 16:38:00,credit_card,pending,4285.37,USD
PAY00002745,ORD00002454,2023-01-31 17:11:58,credit_card,paid,2434.47,USD
PAY00000840,ORD00000748,2023-01-31 20:36:53,debit_card,paid,1595.25,USD
PAY00008793,ORD00007843,2023-01-31 21:18:36,credit_card,paid,1390.12,USD
PAY00014230,ORD00012699,2023-01-31 22:32:54,credit_card,pending,275.18,USD
PAY00002845,ORD00002543,2023-02-01 00:01:06,credit_card,pending,3149.07,USD
PAY00006816,ORD00006070,2023-02-01 00:17:05,paypal,pending,1690.69,USD
PAY00008787,ORD00007837,2023-02-01 00:40:36,credit_card,paid,865.99,USD
PAY00014767,ORD00013184,2023-02-01 02:03:44,debit_card,failed,983.93,USD
PAY00006839,ORD00006089,2023-02-01 04:09:42,debit_card,paid,615.08,USD
PAY00000841,ORD00000748,2023-02-01 04:40:53,debit_card,paid,1595.25,USD
PAY00010625,ORD00009476,2023-02-01 05:33:18,credit_card,paid,12309.23,USD
PAY00007151,ORD00006364,2023-02-01 05:48:25,credit_card,pending,650.64,USD
PAY00006859,ORD00006107,2023-02-01 10:00:08,credit_card,pending,20940.46,USD
PAY00016329,ORD00014577,2023-02-01 18:34:47,credit_card,paid,4165.78,USD
PAY00002751,ORD00002460,2023-02-01 19:17:06,debit_card,paid,2301.94,USD
PAY00009743,ORD00008692,2023-02-01 20:12:34,debit_card,paid,1046.21,USD
PAY00003114,ORD00002790,2023-02-01 22:13:38,credit_card,paid,1077.66,USD
PAY00002752,ORD00002460,2023-02-01 23:54:06,wallet,paid,2301.94,USD
PAY00009468,ORD00008445,2023-02-02 00:06:50,paypal,paid,3263.86,USD
PAY00010798,ORD00009625,2023-02-02 04:19:05,wallet,paid,1264.49,USD
PAY00009801,ORD00008746,2023-02-02 04:57:17,paypal,paid,1628.41,USD
PAY00014761,ORD00013178,2023-02-02 04:58:28,debit_card,paid,2190.94,USD
PAY00005995,ORD00005341,2023-02-02 07:21:08,paypal,paid,1315.29,USD
PAY00002959,ORD00002648,2023-02-02 07:56:35,wallet,paid,663.37,USD
PAY00008329,ORD00007425,2023-02-02 09:19:32,credit_card,paid,1006.22,USD
PAY00014074,ORD00012562,2023-02-02 10:19:11,paypal,failed,3481.8,USD
PAY00005135,ORD00004577,2023-02-02 16:46:01,paypal,failed,583.58,USD
PAY00004939,ORD00004399,2023-02-02 22:00:41,debit_card,paid,1812.98,USD
PAY00004251,ORD00003795,2023-02-02 23:38:31,credit_card,paid,145.58,USD
PAY00010946,ORD00009760,2023-02-03 01:19:51,credit_card,paid,1222.4,USD
PAY00016165,ORD00014431,2023-02-03 03:19:00,credit_card,paid,3585.61,USD
PAY00008751,ORD00007807,2023-02-03 08:45:47,paypal,paid,634.84,USD
PAY00007894,ORD00007031,2023-02-03 10:18:50,debit_card,paid,2469.54,USD
PAY00003886,ORD00003473,2023-02-03 12:13:51,credit_card,paid,73.83,USD
PAY00014876,ORD00013286,2023-02-03 14:52:41,credit_card,pending,1136.06,USD
PAY00008974,ORD00008009,2023-02-03 16:37:50,credit_card,pending,1164.8,USD
PAY00006166,ORD00005491,2023-02-03 17:16:51,bank_transfer,paid,5961.45,USD
PAY00008975,ORD00008009,2023-02-03 17:25:50,bank_transfer,paid,1164.8,USD
PAY00015903,ORD00014199,2023-02-03 18:12:58,debit_card,paid,1114.17,USD
PAY00015904,ORD00014199,2023-02-03 20:47:58,bank_transfer,paid,1100.88,USD
PAY00007217,ORD00006426,2023-02-03 20:58:51,credit_card,failed,1713.15,USD
PAY00003229,ORD00002889,2023-02-03 21:50:25,credit_card,paid,394.54,USD
PAY00005044,ORD00004496,2023-02-03 23:50:19,credit_card,pending,1321.26,USD
PAY00007840,ORD00006981,2023-02-04 00:49:40,paypal,paid,687.77,USD
PAY00016382,ORD00014623,2023-02-04 01:50:47,credit_card,paid,1210.06,USD
PAY00009740,ORD00008689,2023-02-04 02:15:11,bank_transfer,paid,499.68,USD
PAY00013929,ORD00012433,2023-02-04 03:50:22,debit_card,pending,173.62,USD
PAY00005676,ORD00005052,2023-02-04 04:07:54,debit_card,pending,169.01,USD
PAY00012191,ORD00010883,2023-02-04 08:24:49,credit_card,failed,903.19,USD
PAY00009956,ORD00008888,2023-02-04 14:03:55,wallet,paid,4098.51,USD
PAY00002754,ORD00002462,2023-02-04 15:26:05,debit_card,paid,1285.17,USD
PAY00012683,ORD00011322,2023-02-04 15:38:40,paypal,paid,6599.69,USD
PAY00016344,ORD00014591,2023-02-04 15:58:29,credit_card,paid,121.35,USD
PAY00012073,ORD00010781,2023-02-04 20:12:23,paypal,paid,1179.79,USD
PAY00010832,ORD00009656,2023-02-05 00:13:43,debit_card,paid,726.26,USD
PAY00006297,ORD00005610,2023-02-05 00:39:40,credit_card,paid,1388.4,USD
PAY00002410,ORD00002159,2023-02-05 03:26:28,wallet,paid,635.39,USD
PAY00015510,ORD00013855,2023-02-05 04:12:59,credit_card,paid,467.01,USD
PAY00014740,ORD00013161,2023-02-05 05:27:19,credit_card,pending,154.44,USD
PAY00010309,ORD00009194,2023-02-05 08:48:09,credit_card,paid,636.75,USD
PAY00001271,ORD00001136,2023-02-05 10:10:40,debit_card,paid,2043.25,USD
PAY00007519,ORD00006701,2023-02-05 11:55:56,bank_transfer,pending,2029.44,USD
PAY00014741,ORD00013161,2023-02-05 16:01:19,wallet,paid,154.44,USD
PAY00013205,ORD00011787,2023-02-05 16:06:09,debit_card,paid,500.65,USD
PAY00009675,ORD00008630,2023-02-05 16:33:22,wallet,paid,8940.79,USD
PAY00011053,ORD00009857,2023-02-05 16:39:08,credit_card,paid,864.28,USD
PAY00005481,ORD00004884,2023-02-05 16:57:01,credit_card,paid,1643.26,USD
PAY00002960,ORD00002649,2023-02-05 17:52:13,credit_card,paid,980.25,USD
PAY00015213,ORD00013589,2023-02-05 20:34:07,debit_card,failed,568.51,USD
PAY00013717,ORD00012248,2023-02-05 21:07:00,debit_card,paid,1438.41,USD
PAY00004675,ORD00004160,2023-02-05 21:27:59,credit_card,paid,102.58,USD
PAY00007854,ORD00006994,2023-02-05 23:09:31,debit_card,paid,872.07,USD
PAY00000876,ORD00000780,2023-02-05 23:51:16,credit_card,paid,1043.25,USD
PAY00005660,ORD00005040,2023-02-06 01:26:08,debit_card,paid,1188.38,USD
PAY00015435,ORD00013791,2023-02-06 03:28:30,debit_card,pending,1897.28,USD
PAY00014937,ORD00013342,2023-02-06 03:31:45,debit_card,failed,1099.06,USD
PAY00003560,ORD00003184,2023-02-06 05:11:00,bank_transfer,paid,262.22,USD
PAY00007466,ORD00006655,2023-02-06 11:04:34,credit_card,paid,1821.06,USD
PAY00003416,ORD00003054,2023-02-06 11:28:33,paypal,paid,173.72,USD
PAY00008815,ORD00007865,2023-02-06 11:40:06,bank_transfer,paid,13973.88,USD
PAY00006869,ORD00006117,2023-02-06 11:55:23,paypal,paid,200.44,USD
PAY00009149,ORD00008165,2023-02-06 13:27:59,credit_card,failed,2504.39,USD
PAY00013691,ORD00012224,2023-02-06 13:53:03,paypal,pending,909.25,USD
PAY00007358,ORD00006557,2023-02-06 15:37:29,credit_card,pending,69.16,USD
PAY00015306,ORD00013672,2023-02-06 15:53:22,paypal,paid,513.92,USD
PAY00015606,ORD00013936,2023-02-06 16:35:57,debit_card,pending,212.61,USD
PAY00004274,ORD00003815,2023-02-06 20:02:05,paypal,paid,77.67,USD
PAY00009465,ORD00008442,2023-02-06 21:00:14,bank_transfer,paid,613.56,USD
PAY00000353,ORD00000311,2023-02-06 21:51:26,paypal,paid,183.45,USD
PAY00007566,ORD00006742,2023-02-06 22:25:01,credit_card,failed,3742.82,USD
PAY00016378,ORD00014620,2023-02-07 09:32:33,credit_card,paid,500.11,USD
PAY00003758,ORD00003358,2023-02-07 10:16:43,credit_card,paid,1929.81,USD
PAY00011748,ORD00010489,2023-02-07 10:54:05,wallet,paid,525.38,USD
PAY00009484,ORD00008461,2023-02-07 11:16:32,debit_card,paid,2164.94,USD
PAY00008248,ORD00007350,2023-02-07 13:12:09,paypal,paid,1334.45,USD
PAY00009892,ORD00008829,2023-02-07 13:16:55,paypal,pending,438.05,USD
PAY00009485,ORD00008461,2023-02-07 14:21:32,debit_card,paid,2164.94,USD
PAY00010681,ORD00009523,2023-02-07 15:56:36,credit_card,paid,4468.8,USD
PAY00011601,ORD00010354,2023-02-07 17:03:16,credit_card,paid,2725.61,USD
PAY00009734,ORD00008684,2023-02-07 19:28:26,paypal,pending,933.13,USD
PAY00009735,ORD00008684,2023-02-07 23:59:26,debit_card,paid,933.13,USD
PAY00008959,ORD00007995,2023-02-08 03:30:25,credit_card,paid,659.34,USD
PAY00013444,ORD00012000,2023-02-08 06:51:18,bank_transfer,failed,916.72,USD
PAY00009889,ORD00008826,2023-02-08 09:22:04,paypal,paid,1028.61,USD
PAY00013083,ORD00011679,2023-02-08 10:23:40,wallet,paid,50.92,USD
PAY00003973,ORD00003547,2023-02-08 10:35:40,credit_card,paid,519.59,USD
PAY00006534,ORD00005820,2023-02-08 11:05:53,credit_card,pending,586.71,USD
PAY00000327,ORD00000288,2023-02-08 11:31:46,debit_card,failed,46.11,USD
PAY00002400,ORD00002150,2023-02-08 12:53:48,credit_card,pending,5467.71,USD
PAY00003534,ORD00003159,2023-02-08 15:01:48,credit_card,paid,4579.6,USD
PAY00006893,ORD00006137,2023-02-08 17:03:10,debit_card,paid,479.6,USD
PAY00002378,ORD00002130,2023-02-08 17:32:44,debit_card,paid,2844.99,USD
PAY00015340,ORD00013702,2023-02-09 02:21:47,debit_card,paid,1160.1,USD
PAY00007056,ORD00006282,2023-02-09 07:07:11,credit_card,pending,74.91,USD
PAY00015827,ORD00014132,2023-02-09 08:53:22,debit_card,paid,1965.18,USD
PAY00009068,ORD00008096,2023-02-09 09:09:40,credit_card,paid,144.67,USD
PAY00007057,ORD00006282,2023-02-09 10:12:11,credit_card,failed,74.91,USD
PAY00016008,ORD00014292,2023-02-09 11:19:39,paypal,pending,2432.27,USD
PAY00003747,ORD00003348,2023-02-09 12:46:03,credit_card,paid,363.88,USD
PAY00015752,ORD00014062,2023-02-09 12:55:22,paypal,pending,333.05,USD
PAY00011132,ORD00009928,2023-02-09 16:14:43,bank_transfer,paid,117.7,USD
PAY00008246,ORD00007348,2023-02-09 20:06:59,credit_card,failed,629.05,USD
PAY00005634,ORD00005020,2023-02-09 21:03:13,debit_card,paid,2122.95,USD
PAY00012159,ORD00010857,2023-02-09 21:15:17,credit_card,paid,1538.43,USD
PAY00012098,ORD00010802,2023-02-09 23:06:08,credit_card,failed,607.83,USD
PAY00006702,ORD00005966,2023-02-10 03:25:51,credit_card,paid,2005.72,USD
PAY00008005,ORD00007129,2023-02-10 05:25:48,bank_transfer,paid,3548.08,USD
PAY00012160,ORD00010857,2023-02-10 07:14:17,paypal,paid,1538.43,USD
PAY00004765,ORD00004242,2023-02-10 08:03:22,credit_card,paid,255.87,USD
PAY00007605,ORD00006778,2023-02-10 09:24:53,debit_card,paid,430.66,USD
PAY00003804,ORD00003398,2023-02-10 09:31:33,credit_card,paid,343.25,USD
PAY00006440,ORD00005737,2023-02-10 11:50:20,credit_card,pending,433.49,USD
PAY00011348,ORD00010123,2023-02-10 17:53:25,credit_card,paid,6755.89,USD
PAY00001365,ORD00001226,2023-02-10 18:33:25,credit_card,paid,311.25,USD
PAY00010722,ORD00009559,2023-02-10 20:54:17,credit_card,paid,759.3,USD
PAY00012050,ORD00010758,2023-02-10 22:01:39,credit_card,pending,890.29,USD
PAY00001366,ORD00001226,2023-02-10 22:46:25,debit_card,pending,311.25,USD
PAY00010924,ORD00009741,2023-02-11 00:55:26,paypal,paid,2603.63,USD
PAY00008319,ORD00007416,2023-02-11 01:34:30,credit_card,failed,379.33,USD
PAY00010891,ORD00009710,2023-02-11 07:13:25,debit_card,paid,1137.01,USD
PAY00011909,ORD00010633,2023-02-11 10:27:46,debit_card,paid,6128.76,USD
